age,gender,region,tenure_years,annual_income,credit_score,account_balance,monthly_salary_deposit,avg_monthly_spend,num_products,has_credit_card,has_mortgage,has_personal_loan,has_investment_account,credit_card_monthly_usage,mobile_app_logins_per_month,online_banking_logins_per_month,branch_visits_per_quarter,customer_service_calls,complaints_last_12m,late_payment_count,balance_change_6m_pct,transaction_count_monthly,digital_engagement_score,churn
69,Female,Alberta,11,115088.74,771,6610.03,8425.38,666.06,2,1,1,0,0,0.0,42,24,6,4,1,0,5.66,35,35.7,0
40,Female,Quebec,7,57358.38,596,66467.25,5108.01,4351.75,2,1,0,1,1,4702.72,30,11,2,1,0,0,-5.12,27,23.35,0
32,Male,British Columbia,10,59621.8,796,35464.17,5324.18,2783.37,1,1,1,0,1,2862.66,20,4,8,1,0,0,4.61,17,14.4,0
51,Female,Quebec,14,124177.71,765,15417.44,10596.77,1138.83,1,1,0,1,0,2646.85,14,3,0,4,0,0,-1.8,16,10.15,0
31,Female,Alberta,5,123263.75,706,9885.75,11375.73,149.01,1,0,0,0,1,0.0,26,8,4,4,0,2,-21.67,29,19.7,1
70,Female,Ontario,4,73200.62,665,94516.13,5570.0,2879.76,1,1,0,0,0,2084.24,30,20,5,0,0,0,15.27,20,26.5,0
45,Female,Ontario,3,100996.21,580,30579.86,8654.38,2154.72,2,1,1,0,1,1806.27,29,26,4,2,0,1,5.64,38,27.95,0
69,Male,Ontario,6,103342.29,600,49067.85,9082.1,1918.37,3,1,1,0,0,2009.78,2,24,3,3,1,0,6.4,36,9.7,1
45,Female,British Columbia,14,90231.45,771,83535.91,8065.36,1215.69,3,0,0,0,0,0.0,4,9,7,0,0,0,0.73,35,5.75,0
32,Female,Quebec,1,79188.35,602,44435.12,6689.15,1343.34,2,1,0,0,1,2081.06,31,2,3,2,1,1,-5.8,38,20.85,0
42,Male,Alberta,0,107707.7,698,0.0,8797.71,3629.57,2,1,0,0,0,3837.18,40,15,6,2,2,0,13.15,12,31.25,0
34,Male,Ontario,10,88949.08,622,89059.99,7190.51,2080.87,1,1,0,0,0,2544.59,23,5,7,2,0,0,15.2,38,16.7,0
43,Male,Quebec,15,100011.04,712,46419.01,8904.6,3286.15,3,1,1,0,1,2602.02,39,23,5,3,0,0,-1.37,33,33.4,0
40,Female,Ontario,5,85053.79,741,7468.7,7700.07,4940.18,1,0,0,0,0,0.0,25,25,2,5,0,1,-3.32,50,25.0,0
62,Male,Ontario,5,71676.68,728,13341.97,6083.47,3440.38,1,1,0,0,1,1498.76,3,8,3,2,1,0,-1.32,16,4.75,0
54,Female,Ontario,3,71957.77,638,0.0,5247.27,984.84,2,1,1,1,0,3330.74,27,33,7,1,1,0,18.51,7,29.1,0
32,Female,Ontario,14,155162.97,759,44676.28,13251.78,3715.15,4,1,1,0,1,1625.81,39,15,6,0,0,0,23.16,33,30.6,0
29,Female,Quebec,5,131531.37,717,46067.53,10413.72,4243.96,2,1,0,0,1,4208.7,0,21,2,2,0,0,13.08,55,7.35,0
72,Male,Quebec,12,56188.6,608,82252.33,5784.49,3329.5,1,1,1,0,0,2550.65,23,18,3,0,0,0,-3.41,47,21.25,0
75,Male,British Columbia,13,48991.57,548,11341.16,5385.75,3969.72,2,1,1,0,1,2879.31,27,33,7,2,1,0,7.64,19,29.1,0
70,Male,British Columbia,15,77910.96,652,13254.16,6671.38,2883.77,1,0,0,0,0,0.0,32,12,7,1,0,0,-1.79,41,25.0,0
26,Female,Quebec,7,58344.2,744,67210.13,4123.62,4536.0,1,0,1,0,1,0.0,20,13,1,1,0,1,2.76,9,17.55,1
50,Female,Alberta,8,122295.81,752,54459.71,10245.54,286.21,2,1,0,0,1,1318.26,44,26,2,3,0,1,1.9,37,37.7,0
57,Male,Ontario,13,66198.77,784,67415.39,6354.1,3958.83,2,1,0,0,0,4107.98,44,1,2,5,1,1,16.28,20,28.95,0
59,Male,Alberta,15,74542.97,678,6947.42,6795.78,1679.34,1,1,0,0,1,2923.53,16,33,2,3,0,0,7.66,49,21.95,1
59,Male,Ontario,4,149751.33,462,21934.13,11987.11,4913.21,2,1,0,1,1,685.33,15,13,3,1,0,0,14.67,30,14.3,0
40,Female,Ontario,8,81820.13,803,110630.74,7540.48,3009.02,1,1,0,0,0,1000.18,43,25,3,1,0,0,2.75,15,36.7,0
60,Male,Ontario,11,94098.45,627,41439.92,7222.32,4622.93,2,1,0,0,0,3170.17,4,23,8,2,0,0,17.4,32,10.65,0
71,Male,Ontario,1,70658.82,664,0.0,5130.82,244.97,1,1,0,0,1,2843.67,14,3,8,2,2,2,0.34,3,10.15,1
28,Male,Alberta,15,132633.93,807,0.0,11729.62,1317.91,1,1,0,0,0,2965.56,38,13,1,1,0,0,3.87,20,29.25,0
32,Male,Ontario,1,84960.67,830,60789.17,6380.53,1196.55,2,1,1,0,0,1688.66,27,30,3,5,1,0,15.9,32,28.05,0
58,Male,Alberta,15,83542.49,579,12950.13,6399.35,1749.64,1,1,0,0,0,2405.96,24,5,7,2,0,0,20.11,29,17.35,0
45,Male,Ontario,12,74906.77,684,34038.94,5860.5,3048.81,1,1,0,0,0,134.89,24,5,2,1,1,0,-11.24,26,17.35,0
71,Male,Alberta,3,72090.92,663,54808.67,6590.85,1134.52,2,1,0,0,0,1879.72,16,19,7,0,1,1,4.68,37,17.05,1
58,Female,Quebec,15,75471.85,622,16768.09,6909.0,50.0,1,0,1,0,0,0.0,18,34,8,3,0,0,-10.3,40,23.6,0
33,Female,Ontario,8,101313.06,631,33252.27,8114.26,2217.57,2,1,1,0,0,2612.39,34,23,2,2,0,0,-1.3,18,30.15,0
36,Female,Alberta,7,121782.81,696,63436.49,10513.62,1842.98,2,1,1,1,1,1304.29,25,28,0,3,0,0,9.99,27,26.05,0
27,Female,Ontario,0,84962.82,733,63167.05,7112.23,265.43,4,1,1,0,0,2578.88,18,9,2,3,0,0,-27.76,38,14.85,0
75,Female,Quebec,7,79766.5,783,93827.12,6132.08,2574.94,3,1,0,0,1,1575.9,20,24,7,1,0,0,0.17,66,21.4,0
40,Male,Ontario,10,64641.64,786,1276.37,4976.1,3307.17,2,1,0,1,1,3150.36,3,13,3,5,1,0,3.0,31,6.5,0
55,Female,Ontario,13,85019.61,681,36172.51,6580.98,2228.03,4,1,0,0,1,2801.88,0,18,4,4,1,0,-2.95,43,6.3,0
53,Female,British Columbia,5,77603.27,617,90431.85,6699.66,2459.47,2,0,1,0,0,0.0,5,8,5,1,0,0,0.03,17,6.05,0
39,Female,Alberta,2,81044.8,692,59941.78,7793.29,1272.88,1,1,0,0,0,2254.17,37,27,4,4,1,0,-15.77,34,33.5,0
61,Female,Ontario,15,83817.65,717,0.0,7261.87,2949.19,1,0,0,0,0,0.0,41,18,4,3,0,0,-9.23,35,32.95,0
69,Male,Quebec,7,56005.85,734,25251.22,4384.11,4551.53,1,1,1,0,1,4190.68,20,33,6,1,0,1,16.95,34,24.55,0
48,Male,Ontario,6,95457.56,624,75330.94,8340.37,1050.63,2,1,1,1,0,3184.68,26,9,0,0,0,0,-5.61,21,20.05,0
30,Female,British Columbia,9,120538.03,669,13038.92,10673.88,3149.04,3,1,0,0,0,1465.55,17,2,1,4,0,0,-14.28,26,11.75,0
57,Female,British Columbia,1,66037.15,763,0.0,5510.0,3573.78,2,1,0,0,0,1985.04,16,23,3,1,0,0,-4.41,26,18.45,0
65,Female,Ontario,7,25000.0,848,19944.55,1644.93,2221.84,1,1,0,1,0,1047.17,38,10,7,0,0,1,-1.53,23,28.2,1
42,Male,Alberta,9,166049.42,625,57022.56,14581.06,1424.6,3,1,0,0,0,4078.84,30,21,5,2,0,0,-7.2,37,26.85,0
27,Female,Ontario,12,30170.39,696,0.0,2280.35,2646.01,1,1,0,0,1,520.01,5,30,5,5,0,1,0.82,33,13.75,1
21,Male,Quebec,4,93102.7,668,76812.13,7518.73,2528.13,1,1,0,0,0,2175.97,21,25,7,1,0,1,7.0,15,22.4,0
34,Male,Ontario,4,56676.21,676,66168.24,5067.6,3325.83,1,1,0,0,0,3040.24,43,19,1,1,0,0,5.02,37,34.6,0
69,Male,Alberta,13,88350.45,503,46279.48,8411.5,3409.72,2,1,0,1,0,428.7,38,31,2,2,0,0,-9.22,23,35.55,0
67,Male,Ontario,7,122130.27,850,48799.79,9538.84,1384.12,1,1,0,0,0,197.04,24,31,1,2,0,1,17.27,16,26.45,0
34,Female,Quebec,7,61349.95,729,60233.98,4196.76,1603.77,3,1,0,0,1,2749.25,19,3,0,3,0,0,6.83,42,13.4,0
72,Male,British Columbia,14,104375.3,627,22878.29,9352.16,2260.35,1,0,0,0,1,0.0,17,16,2,2,0,1,-14.47,28,16.65,0
68,Male,Quebec,0,80275.24,616,42111.16,6865.0,1359.99,1,1,0,0,1,1706.53,17,6,6,1,1,1,-7.53,1,13.15,0
49,Male,Quebec,1,93534.05,658,27558.5,6942.02,2601.58,1,1,0,0,0,2492.3,30,24,6,2,0,0,3.44,22,27.9,0
22,Female,Ontario,9,41921.4,767,18774.02,3982.04,1064.26,1,1,0,0,0,1271.19,17,5,1,1,1,0,8.73,23,12.8,0
65,Male,British Columbia,14,108395.38,654,0.0,9544.23,1855.81,2,1,0,0,0,2394.78,22,26,6,3,0,0,3.56,10,23.4,0
27,Male,Ontario,10,67633.58,767,0.0,6034.87,2568.73,2,1,1,0,1,4133.37,42,7,1,4,0,0,1.52,15,29.75,0
25,Male,Ontario,6,104440.43,627,75411.91,8356.74,3415.72,2,1,0,1,1,2038.43,32,28,2,3,0,0,-4.09,10,30.6,0
31,Male,British Columbia,6,123199.18,568,0.0,10338.95,3196.04,2,1,0,0,1,1454.68,34,9,7,4,0,0,7.23,46,25.25,0
65,Male,Quebec,14,57075.33,669,58043.05,5868.18,3052.91,2,1,1,0,0,1269.81,6,10,7,2,0,0,4.51,1,7.4,0
57,Female,British Columbia,10,76844.0,793,69993.16,6361.77,2928.59,1,1,1,1,0,1599.95,8,18,3,2,1,0,-9.45,25,11.5,0
60,Male,British Columbia,14,97722.84,628,74764.01,7785.72,3824.98,1,0,1,0,0,0.0,33,5,3,2,2,3,7.64,51,23.2,0
57,Female,British Columbia,5,76416.54,763,21195.93,6515.3,1255.95,3,1,1,0,0,2126.37,41,3,0,2,1,2,29.48,30,27.7,0
33,Female,Ontario,1,126525.04,618,62.94,10784.2,2157.2,1,1,0,0,0,657.95,39,22,3,2,0,0,-15.35,22,33.05,1
22,Female,Ontario,14,57390.37,724,0.0,6378.8,2092.51,1,1,1,1,0,2631.72,6,33,1,1,1,0,-11.04,14,15.45,1
65,Female,Quebec,5,110599.26,546,75560.03,9223.89,2106.2,1,1,0,0,0,4427.36,24,12,7,3,0,0,-4.27,43,19.8,0
21,Male,Quebec,11,72634.29,704,79703.0,6344.61,4480.18,2,1,1,0,0,3214.58,27,0,3,1,0,0,9.95,32,17.55,0
37,Male,Ontario,9,64543.66,823,12309.07,6695.81,1919.78,1,1,0,0,1,1715.63,18,7,7,2,0,0,-10.08,23,14.15,0
36,Female,British Columbia,11,80313.04,806,6457.89,7861.15,3347.2,1,1,0,0,0,3061.34,22,28,4,2,1,0,-1.34,31,24.1,0
75,Female,Ontario,6,56904.77,850,27386.63,4421.05,2370.96,1,0,0,0,1,0.0,10,2,7,5,0,0,12.88,43,7.2,0
55,Male,Quebec,1,80954.51,764,62051.07,6206.5,2945.6,1,0,0,0,0,0.0,12,24,6,0,0,1,10.74,40,16.2,0
35,Male,Ontario,0,95492.19,627,11114.68,7224.39,2494.08,1,1,0,0,0,3178.25,25,20,4,2,1,0,0.49,24,23.25,1
39,Male,Alberta,12,119892.5,661,42189.94,9792.87,2087.35,2,1,0,0,1,1835.68,4,10,8,4,1,0,-0.39,41,6.1,0
66,Male,British Columbia,0,57549.55,665,22599.99,4342.6,2429.74,1,1,0,0,1,1943.19,34,4,8,1,1,1,13.57,49,23.5,1
75,Male,Alberta,15,68229.71,744,60479.91,5197.79,1986.12,2,1,0,1,0,807.98,13,24,7,3,1,0,-19.86,39,16.85,1
46,Female,Ontario,11,30001.19,631,61686.45,3010.1,3868.42,2,0,0,0,0,0.0,8,15,5,1,0,0,7.03,17,10.45,0
35,Male,Quebec,12,78455.65,618,53850.51,6191.0,4938.82,1,1,0,1,0,1301.85,29,19,5,5,0,1,-4.67,14,25.5,0
58,Female,British Columbia,8,167344.48,482,30310.58,13629.24,1401.06,1,1,1,0,0,2525.45,8,25,3,1,0,0,20.63,29,13.95,0
65,Male,Alberta,4,80080.38,700,38265.59,6347.99,1614.84,2,1,0,0,0,2893.6,43,21,6,2,0,0,-11.41,36,35.3,0
32,Male,Alberta,2,111780.58,686,27301.54,9558.44,1832.44,2,1,0,0,1,2375.17,33,31,3,1,0,1,11.94,50,32.3,0
52,Female,Ontario,9,101561.3,733,30244.93,8416.77,1065.79,1,1,0,0,0,1232.25,42,0,1,4,0,0,4.63,15,27.3,0
74,Female,British Columbia,15,77060.36,836,11779.8,7088.66,1354.31,3,0,0,0,1,0.0,4,20,0,2,2,0,-2.8,41,9.6,0
32,Male,Ontario,14,89467.51,850,95248.51,6126.38,1502.38,1,1,0,0,0,1073.87,35,31,7,2,1,0,9.72,42,33.6,0
39,Male,British Columbia,2,93112.86,696,44580.08,7389.22,3660.38,1,1,0,0,0,1066.77,18,1,4,4,0,0,-21.31,40,12.05,0
55,Female,Quebec,1,32721.9,601,52902.55,1767.44,4050.23,2,1,0,0,0,1011.35,10,15,6,0,0,0,-10.1,37,11.75,0
60,Female,Alberta,3,127117.15,810,86315.03,9842.54,3398.7,1,1,0,1,0,1852.97,16,6,7,1,0,1,-14.73,19,12.5,0
49,Female,Alberta,7,75555.07,706,16512.57,6568.95,5434.0,1,1,0,0,0,1091.12,27,4,3,0,1,0,12.95,9,18.95,0
26,Male,British Columbia,5,38103.33,741,50553.93,3055.1,1314.98,1,1,0,0,0,3306.53,1,1,0,1,1,0,-3.96,60,1.0,0
45,Female,Quebec,11,105819.08,652,69754.66,9446.43,1146.38,2,1,1,0,1,2450.23,4,34,0,1,0,1,10.13,30,14.5,0
53,Female,British Columbia,0,78903.29,629,25940.24,6996.88,4089.38,1,1,0,0,0,0.0,19,7,0,2,0,1,-2.77,28,14.8,0
64,Female,Ontario,3,91487.25,584,25230.84,7617.47,3434.52,2,1,1,0,0,1384.29,0,33,1,1,0,0,11.31,28,11.55,0
51,Female,Quebec,7,88354.04,780,35644.65,6908.35,2441.39,2,0,0,0,1,0.0,5,16,6,2,0,1,-0.88,25,8.85,0
64,Female,Ontario,9,151901.85,748,67351.12,12628.83,3245.85,1,1,1,0,1,0.0,28,28,1,3,0,1,6.55,28,28.0,0
35,Male,Ontario,11,108984.3,648,36284.71,9254.35,50.0,2,1,0,1,0,1629.86,28,10,5,1,0,0,7.86,24,21.7,0
22,Female,British Columbia,6,83269.01,648,0.0,7376.67,4040.65,2,1,1,0,0,2967.88,21,1,7,2,0,0,14.12,25,14.0,0
62,Female,Alberta,5,103423.2,475,41932.14,8976.68,2472.87,1,1,0,0,0,1173.15,4,5,2,0,0,0,-1.47,55,4.35,0
53,Female,Ontario,7,125860.92,771,7947.13,9873.16,2965.46,2,1,0,0,0,485.55,25,4,0,4,0,0,-3.31,13,17.65,0
53,Female,Alberta,2,117530.69,576,85811.76,9978.34,1627.02,3,1,0,0,1,1984.49,8,24,3,1,0,0,-15.55,45,13.6,0
36,Female,Quebec,6,91528.97,692,49350.09,7144.69,5283.2,2,0,1,1,0,0.0,8,8,3,1,0,0,-0.02,15,8.0,0
55,Male,Ontario,9,41040.42,653,0.0,3934.12,2518.69,2,1,0,0,0,2612.64,20,25,5,2,1,0,-9.75,41,21.75,0
41,Female,Ontario,1,92767.1,642,0.0,7845.38,3513.36,1,1,0,0,0,1659.41,0,10,6,3,0,0,6.81,22,3.5,1
54,Male,Alberta,5,65815.59,850,45448.47,6132.82,1219.72,1,1,0,1,0,3990.18,30,6,5,3,0,0,-4.38,36,21.6,0
66,Female,British Columbia,6,62553.42,710,113681.25,5530.47,1712.17,3,1,0,0,0,2762.22,43,4,1,0,2,0,13.97,14,29.35,0
51,Female,Alberta,6,88004.24,756,56735.05,6220.17,576.98,3,1,0,0,0,1624.84,4,3,0,4,1,0,8.12,38,3.65,0
37,Male,Ontario,1,132926.72,593,46880.2,10450.97,50.0,1,1,0,0,0,2880.94,7,9,8,2,0,0,-7.36,16,7.7,0
34,Female,Alberta,6,94259.93,793,59831.49,7330.29,2729.3,1,1,1,0,1,2638.05,5,24,7,2,1,0,-5.43,25,11.65,0
75,Male,Alberta,13,145269.71,534,41741.41,12167.13,2279.24,2,0,0,0,0,0.0,38,21,4,0,0,0,-5.63,19,32.05,0
37,Female,British Columbia,10,71873.22,763,45533.83,5779.11,1485.92,2,1,0,1,0,3225.88,43,26,7,3,0,0,4.6,24,37.05,1
21,Male,Alberta,5,121703.38,547,58150.6,10242.09,50.0,1,1,0,0,1,1657.2,23,15,3,1,1,0,7.52,25,20.2,1
25,Female,Alberta,11,77980.45,612,61455.84,6876.18,3406.34,2,1,1,0,0,4115.02,26,15,6,2,0,0,12.02,27,22.15,0
73,Female,Ontario,13,45702.87,715,74892.15,3638.03,1978.49,4,0,0,1,0,0.0,19,16,7,0,0,0,-12.97,18,17.95,0
31,Female,Alberta,14,98035.41,727,8637.26,8638.59,4545.27,1,1,1,0,0,0.0,3,17,5,4,0,0,-10.39,27,7.9,0
28,Female,Alberta,4,133939.72,692,89649.55,12196.64,2698.79,1,1,0,0,0,1626.34,31,18,3,0,0,0,-5.91,34,26.45,0
59,Female,Alberta,5,39687.43,648,85228.96,3505.53,325.63,1,0,0,0,0,0.0,34,14,8,3,1,1,7.0,29,27.0,0
22,Female,Ontario,4,86561.15,846,66981.77,7973.2,4169.67,1,1,1,0,0,915.05,42,23,3,0,0,0,20.6,18,35.35,0
59,Female,Ontario,15,117162.95,598,21534.39,9752.85,2558.9,3,1,1,0,0,1190.21,20,4,6,2,0,1,12.84,55,14.4,0
71,Male,Ontario,6,113148.05,730,39725.69,9462.58,2803.99,1,1,1,0,0,1492.28,17,17,2,2,0,0,-5.25,62,17.0,0
28,Female,Quebec,8,30178.98,715,49120.42,2775.62,274.9,1,1,0,0,0,1727.97,25,29,3,3,0,0,-2.06,25,26.4,0
27,Female,British Columbia,3,121700.97,844,11373.38,10408.83,863.83,2,1,1,0,0,447.38,27,28,4,1,0,1,-16.53,14,27.35,0
72,Female,Ontario,13,49928.97,746,0.0,3778.56,2210.83,1,1,1,1,0,1851.8,24,27,8,4,2,0,-5.43,22,25.05,0
60,Male,British Columbia,6,42707.6,708,59588.11,2819.73,2665.69,2,0,1,0,0,0.0,16,9,0,3,0,0,-20.97,15,13.55,0
67,Male,Ontario,14,65383.0,602,1531.71,5743.48,2768.65,2,1,0,0,0,1058.84,21,26,4,2,0,0,-19.73,15,22.75,0
72,Male,Alberta,9,71726.52,590,0.0,6473.04,2508.93,1,0,0,0,0,0.0,18,14,3,1,1,0,-18.48,46,16.6,1
38,Female,British Columbia,2,47293.64,692,11403.09,3726.43,2802.42,3,1,0,0,0,1535.11,18,32,3,2,0,1,10.59,20,22.9,0
40,Male,Ontario,3,97082.91,832,41501.3,8613.32,1137.98,2,1,0,0,0,1714.42,11,11,2,2,0,0,-4.79,22,11.0,0
28,Male,Ontario,8,135620.09,625,41218.1,11605.91,1937.77,1,1,1,0,0,2701.23,38,15,5,2,0,0,-12.7,6,29.95,0
60,Male,Ontario,15,91540.65,693,77593.4,7717.66,2288.7,3,1,1,0,0,2852.33,32,33,6,2,0,0,-4.31,37,32.35,0
43,Female,Ontario,9,66726.37,656,49195.81,4624.31,1722.12,4,0,0,0,0,0.0,42,2,8,3,0,1,5.72,24,28.0,0
28,Male,British Columbia,12,102051.87,723,429.46,8319.03,2419.76,2,1,0,0,0,1460.33,44,0,8,1,0,1,-1.23,25,28.6,0
29,Female,British Columbia,11,90397.71,688,44718.28,7920.17,1018.69,1,1,0,1,0,2245.6,13,15,2,3,0,0,-8.83,39,13.7,0
56,Female,British Columbia,14,34187.32,696,43382.15,2341.51,2184.64,2,1,0,0,0,1676.23,19,4,3,2,0,0,7.34,27,13.75,0
73,Female,Alberta,6,74509.39,530,46112.24,6635.28,2911.7,1,1,1,0,0,3581.15,15,0,5,2,0,0,-9.01,14,9.75,0
30,Female,Ontario,15,63984.65,562,0.0,6510.54,1061.64,1,1,0,0,0,1005.14,19,5,3,3,1,0,2.37,14,14.1,0
35,Female,Quebec,5,62010.46,669,73091.84,6195.46,3751.71,1,1,0,0,1,2169.64,7,5,8,3,1,0,-6.44,47,6.3,0
67,Female,Ontario,5,47131.69,662,38045.86,4473.03,1288.93,1,1,0,0,0,3538.91,6,0,0,1,0,1,-5.82,12,3.9,0
59,Female,Ontario,10,34781.68,639,63607.97,1923.42,2862.41,1,0,0,0,1,0.0,41,12,0,3,0,0,-14.0,28,30.85,0
21,Female,Quebec,8,49698.29,553,91140.99,3753.37,2444.42,2,1,0,0,0,2665.75,41,32,2,1,0,0,2.2,58,37.85,0
62,Male,Alberta,5,32374.02,721,61515.99,2333.61,3575.28,1,1,0,0,0,2163.61,36,31,6,1,1,0,-1.52,1,34.25,0
38,Female,Alberta,14,84141.57,688,50213.51,7416.45,944.17,2,1,1,0,0,543.14,5,29,0,2,0,0,-8.14,41,13.4,0
64,Male,Alberta,13,132477.5,755,25186.04,12138.1,3334.35,3,1,0,0,0,1004.45,32,3,2,0,1,0,33.28,25,21.85,0
66,Female,Ontario,14,58041.7,664,78283.68,5394.38,50.0,1,1,0,1,1,1802.33,35,16,4,1,1,2,7.1,34,28.35,0
62,Male,Ontario,5,55630.98,563,43263.3,3945.47,2771.93,3,0,0,0,0,0.0,37,23,4,2,0,0,16.54,6,32.1,0
65,Male,Ontario,7,25000.0,789,31194.51,1544.64,6411.86,1,0,0,0,1,0.0,38,18,6,2,0,0,-9.56,38,31.0,0
31,Female,British Columbia,3,95796.29,601,0.0,7660.75,2810.96,1,1,1,1,0,2970.3,17,17,1,1,0,0,-12.45,48,17.0,1
64,Female,Quebec,4,75958.2,603,60711.16,6268.46,50.0,2,0,0,0,0,0.0,14,6,4,2,0,0,-20.59,30,11.2,0
34,Male,Ontario,3,75828.4,747,33325.3,6599.02,996.66,2,1,1,0,0,958.5,11,2,6,2,0,0,9.34,49,7.85,0
48,Male,British Columbia,15,84966.01,668,58883.25,7724.51,438.0,2,1,0,0,1,2698.65,40,3,2,0,0,0,-5.11,11,27.05,0
26,Male,Alberta,9,83565.57,576,47664.31,6425.98,5108.78,2,1,1,0,1,1842.7,12,5,7,1,1,0,11.19,31,9.55,0
21,Male,Ontario,11,72957.3,749,9216.09,5405.29,4555.5,1,1,0,1,0,809.81,8,13,3,2,1,1,-0.19,28,9.75,0
24,Female,Alberta,1,58703.1,644,78196.94,5616.86,50.0,2,0,0,0,0,0.0,7,14,2,0,1,1,24.41,71,9.45,0
40,Male,Quebec,14,95042.06,739,34165.11,9340.28,1743.29,1,1,0,0,0,1976.96,18,33,0,1,1,1,-14.48,27,23.25,0
25,Male,Ontario,15,132931.48,595,35858.96,10857.11,1316.59,1,1,0,0,0,2840.1,4,34,8,0,0,1,-4.96,52,14.5,0
24,Male,Ontario,8,25000.0,809,63856.92,1808.91,1866.55,2,1,1,0,0,1920.04,8,20,7,2,0,0,-15.04,30,12.2,0
53,Male,Ontario,2,32027.35,666,5911.23,1981.4,1724.81,1,0,1,0,0,0.0,34,8,6,0,0,0,-1.65,36,24.9,0
41,Male,British Columbia,8,122897.24,750,24042.64,9388.28,717.01,4,1,0,0,0,538.26,28,4,4,3,0,0,21.84,31,19.6,0
70,Male,Ontario,3,72778.76,714,8227.3,5992.56,1214.22,3,1,0,0,0,1738.37,9,15,0,3,0,0,-12.16,60,11.1,0
47,Male,Ontario,13,53672.55,642,42205.95,4662.69,4785.77,1,1,1,0,1,1377.91,31,33,1,4,0,1,-0.7,10,31.7,0
44,Male,Alberta,7,139094.61,752,43111.63,11227.12,3247.38,2,0,1,0,0,0.0,16,19,0,3,1,1,-0.62,23,17.05,0
52,Male,Ontario,2,60608.47,721,34521.49,4044.28,1688.95,4,1,0,1,0,1898.04,20,18,4,2,1,0,-2.15,28,19.3,0
23,Male,Ontario,11,101250.31,659,84769.29,8559.01,2486.03,1,1,0,0,0,2928.31,12,1,1,3,2,0,10.03,42,8.15,0
36,Male,Quebec,1,101291.02,627,48590.24,9214.43,2657.37,1,0,0,0,0,0.0,20,11,5,1,0,0,4.27,24,16.85,0
67,Female,Alberta,8,122834.12,850,0.0,10802.15,3888.75,3,0,0,0,0,0.0,26,13,0,1,0,0,20.94,29,21.45,0
67,Male,Ontario,13,97181.62,471,22916.49,7906.59,2328.95,1,1,0,1,0,1324.03,7,28,2,0,1,0,-21.26,26,14.35,0
39,Male,Alberta,4,43251.65,672,35009.13,3127.94,4163.11,1,1,0,0,0,2260.72,1,19,1,2,0,0,6.75,3,7.3,0
37,Female,Ontario,10,120863.38,829,79783.47,11055.84,1728.14,1,1,0,0,0,275.58,22,3,0,1,0,0,-2.69,28,15.35,0
50,Male,Ontario,2,75961.14,624,15712.37,5722.56,807.15,1,0,0,0,0,0.0,14,11,2,3,0,0,-20.04,23,12.95,0
71,Female,Ontario,8,52222.78,700,11759.87,3745.76,1925.28,2,1,1,0,0,687.45,27,14,3,0,0,0,-5.91,32,22.45,0
35,Female,Alberta,7,97792.18,622,38886.15,7627.0,1601.42,2,1,1,0,0,2712.62,25,15,3,2,0,0,1.84,23,21.5,0
71,Female,Ontario,0,74543.5,669,0.0,6106.21,3346.58,1,0,0,0,0,0.0,10,28,8,5,0,1,10.7,24,16.3,1
61,Female,Ontario,4,106013.27,675,39738.47,9421.9,3235.27,2,1,0,0,0,1827.67,7,1,3,2,0,0,2.77,4,4.9,0
22,Male,Alberta,8,68079.18,571,30115.06,5064.54,1859.31,2,1,0,0,0,2988.98,29,17,6,1,2,2,9.75,41,24.8,0
39,Female,British Columbia,12,93690.57,776,27390.88,6465.77,3849.09,3,1,0,1,1,112.72,28,2,6,2,1,0,6.49,50,18.9,0
71,Male,Ontario,8,88233.08,724,95241.01,7028.9,1830.13,3,0,0,0,0,0.0,31,14,2,1,0,0,-9.89,19,25.05,0
46,Male,British Columbia,6,132111.43,553,61321.21,10338.98,2958.79,3,1,0,1,0,2709.46,5,22,4,0,1,0,-0.31,19,10.95,0
51,Male,Alberta,10,126601.3,630,81386.29,10390.81,1606.69,1,0,0,0,0,0.0,12,11,6,4,0,0,5.62,43,11.65,0
65,Female,Ontario,13,89192.12,724,28173.84,7134.52,2010.92,2,1,0,0,0,609.1,6,34,2,1,1,1,-5.51,14,15.8,1
46,Female,Alberta,15,121468.93,703,5217.46,10174.22,2681.99,2,1,0,0,1,3040.37,38,10,4,0,0,0,-9.18,19,28.2,0
30,Male,Ontario,14,94091.19,622,46611.72,7267.14,3893.83,2,1,1,0,1,1004.98,13,13,1,2,0,1,-3.88,23,13.0,0
21,Male,Ontario,14,81505.53,772,72207.4,6762.16,4780.78,1,0,1,1,0,0.0,40,10,7,1,0,0,-7.77,41,29.5,0
26,Female,Quebec,14,55253.62,597,76785.14,4853.68,1009.35,1,0,0,0,0,0.0,31,24,6,1,1,0,1.05,38,28.55,0
69,Female,Quebec,1,55437.7,666,71851.54,4249.19,2701.6,1,1,0,1,0,2222.21,2,27,1,2,0,2,11.02,38,10.75,0
29,Female,Ontario,3,80103.96,699,89853.52,7004.52,946.68,1,1,0,0,0,67.73,9,9,2,4,0,1,-9.13,17,9.0,1
73,Female,British Columbia,6,59247.16,706,17369.26,5523.66,4786.38,1,0,1,0,0,0.0,22,11,2,2,1,1,-11.46,43,18.15,1
